work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size,work_setting_label,experience_level_label,work_year_label,company_size_label,job_category_label,salary_in_usd_std,salary_in_usd_log
2023,Research Scientist,Data Science and Research,145900,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.20607970743119589,11.890683588496984
2023,Data Engineer,Data Engineering,180000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.36717046087214317,12.100717685412471
2023,Data Engineer,Data Engineering,161800,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.061212893038689466,11.994122464057146
2023,Data Engineer,Data Engineering,141600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.2783663855456932,11.860768522363712
2023,Data Engineer,Data Engineering,166000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.1318184856156403,12.019749091416921
2023,Data Engineer,Data Engineering,128000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,-0.5069940186520102,11.759793355371237
2023,Data Architect,Data Architecture and Modeling,170000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,3,0.19906190711749827,12.04355959836804
2023,Data Architect,Data Architecture and Modeling,110000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,3,-0.809589415410371,11.608244735642321
2023,Data Engineer,Data Engineering,160000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.03095335336285339,11.982935344196433
2023,Data Engineer,Data Engineering,75000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,-1.397969353551628,11.225256725762893
2023,Data Engineer,Data Engineering,236000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,1.3085783618981544,12.371591321286905
2023,Data Engineer,Data Engineering,182000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.4007921716230721,12.111767460549332
2022,Data Scientist,Data Science and Research,130000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,7,-0.47337230790108126,11.775297421715827
2023,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-0.1371552003917915,11.918397239722838
2023,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-0.9776979691650158,11.51293546492023
2023,Machine Learning Engineer,Machine Learning and AI,261500,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,9,1.7372551739724988,12.474193386571581
2023,Machine Learning Engineer,Machine Learning and AI,134500,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,9,-0.39772345871149106,11.80932691294063
2023,Data Scientist,Data Science and Research,130000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-0.47337230790108126,11.775297421715827
2023,Data Scientist,Data Science and Research,90000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-1.1458065229196608,11.407576060361786
2023,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M,2.0,0.0,3.0,1.0,4,0.03095335336285339,11.982935344196433
2023,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M,2.0,0.0,3.0,1.0,4,-0.3893180310237588,11.813037464800539
2022,Manager Data Management,Leadership and Management,125000,Senior,Remote,United States,L,0.0,2.0,2.0,2.0,8,-0.5574265847784037,11.736077016252437
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.2831161839948207,12.07254696717504
2022,Data Engineer,Data Engineering,155000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.053100923514469045,11.951186847493476
2022,Data Engineer,Data Engineering,153600,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.07663612104011933,11.942113610091182
2022,Data Engineer,Data Engineering,106800,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.8633841526118573,11.578722568760277
2022,Data Scientist,Data Science and Research,150000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.30526375414643636,11.849404844423074
2022,Data Science Consultant,Data Science and Research,122000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.6078591509047971,11.711784520403112
2022,Data Science Consultant,Data Science and Research,94500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-1.0701576737300706,11.456365695436427
2022,Data Engineer,Data Engineering,170000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.19906190711749827,12.04355959836804
2022,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.47337230790108126,11.775297421715827
2022,Data Science Consultant,Data Science and Research,145000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.2212094772691139,11.884495917930655
2022,Data Science Consultant,Data Science and Research,128000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.5069940186520102,11.759793355371237
2022,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.2212094772691139,11.884495917930655
2022,Data Engineer,Data Engineering,100000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.2831161839948207,12.07254696717504
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.2212094772691139,11.884495917930655
2022,Data Engineer,Data Engineering,115000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.7255351385330485,11.652696102959753
2022,Applied Machine Learning Scientist,Machine Learning and AI,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,-0.1371552003917915,11.918397239722838
2022,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.1371552003917915,11.918397239722838
2022,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.9776979691650158,11.51293546492023
2022,Data Scientist,Data Science and Research,150000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Data Scientist,Data Science and Research,127500,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,7,-0.5153994463397424,11.755879486687116
2022,Data Scientist,Data Science and Research,126500,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.5322103017152069,11.748005492256807
2022,Data Scientist,Data Science and Research,51000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-1.8014298825627757,10.839600519357369
2022,Data Engineer,Data Engineering,260000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,1.712038890909302,12.468440756144114
2022,Data Engineer,Data Engineering,175000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,0.2831161839948207,12.07254696717504
2022,Data Engineer,Data Engineering,250000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,1.5439303371546573,12.429220196836383
2022,Data Engineer,Data Engineering,63000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-1.5996996180572018,11.050905878263567
2022,Machine Learning Engineer,Machine Learning and AI,210000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.8714961221360777,12.25486757159303
2022,Machine Learning Engineer,Machine Learning and AI,160000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.03095335336285339,11.982935344196433
2022,Data Scientist,Data Science and Research,272550,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,1.9230151258713815,12.515581031537247
2022,Data Scientist,Data Science and Research,198200,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.6731280287055968,12.197036946273975
2022,Data Scientist,Data Science and Research,220000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,1.0396046758907227,12.301387370778713
2022,Data Scientist,Data Science and Research,146000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.20439862189364943,11.891368749982085
2022,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.1371552003917915,11.918397239722838
2022,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,150000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-0.1371552003917915,11.918397239722838
2022,Data Engineer,Data Engineering,150000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-0.1371552003917915,11.918397239722838
2022,Data Engineer,Data Engineering,120000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,95000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-1.0617522460423383,11.461642696843066
2022,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,0.03095335336285339,11.982935344196433
2022,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,-0.3893180310237588,11.813037464800539
2022,Data Engineer,Data Engineering,216000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,0.9723612543888647,12.283038316285214
2022,Data Engineer,Data Engineering,144000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-0.23802033264457842,11.87757552297847
2022,Data Engineer,Data Engineering,85000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,-1.2298607997969833,11.350418300109132
2022,Data Engineer,Data Engineering,65000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,-1.566077907306273,11.082157933374816
2022,Data Analyst,Data Analysis,149000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.15396605576725597,11.91170829631447
2022,Data Analyst,Data Analysis,119000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.6582917170311906,11.686887175419702
2022,Data Scientist,Data Science and Research,140000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.30526375414643636,11.849404844423074
2022,Data Scientist,Data Science and Research,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.6414808616557262,11.695255355062795
2022,Data Scientist,Data Science and Research,150000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Data Scientist,Data Science and Research,110000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,7,-0.809589415410371,11.608244735642321
2022,Machine Learning Engineer,Machine Learning and AI,246000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,1.4766869156527993,12.413090879946887
2022,Machine Learning Engineer,Machine Learning and AI,201000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.7201984237568974,12.211065162153215
2022,Data Scientist,Data Science and Research,190000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,0.5352790146267881,12.154784614286667
2022,Data Scientist,Data Science and Research,155000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.053100923514469045,11.951186847493476
2022,ML Engineer,Machine Learning and AI,235000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,1.29176750652269,12.367345048436391
2022,ML Engineer,Machine Learning and AI,185000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.4512247377494656,12.128116509451258
2022,Cloud Database Engineer,Cloud and Database,190000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,1,0.5352790146267881,12.154784614286667
2022,Cloud Database Engineer,Cloud and Database,160000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,1,0.03095335336285339,11.982935344196433
2022,Product Data Analyst,Data Analysis,100000,Entry-level,Remote,United States,M,0.0,0.0,2.0,1.0,2,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,130000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-0.47337230790108126,11.775297421715827
2022,Data Engineer,Data Engineering,115000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-0.7255351385330485,11.652696102959753
2022,Data Engineer,Data Engineering,105000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-0.8936436922876935,11.561725152903833
2022,Data Engineer,Data Engineering,70000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,4,-1.4820236304289505,11.156264806643742
2022,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,9,0.779036417571023,12.228328144428588
2022,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,9,-0.2682798723204145,11.864996828675356
2022,Machine Learning Engineer,Machine Learning and AI,192000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.568900725377717,12.165255859329688
2022,Machine Learning Engineer,Machine Learning and AI,164000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.09819677486471134,12.00762780434872
2022,Data Engineer,Data Engineering,185900,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.4663545075873836,12.132969552931216
2022,Data Engineer,Data Engineering,129300,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.4851399066639064,11.769898298682092
2022,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.47337230790108126,11.775297421715827
2022,Data Engineer,Data Engineering,75000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-1.397969353551628,11.225256725762893
2022,Data Science Manager,Data Science and Research,175000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,0.2831161839948207,12.07254696717504
2022,Data Science Manager,Data Science and Research,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,167500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.15703476867883703,12.02874460037869
2022,Data Engineer,Data Engineering,106500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.8684274092244967,11.575909653758895
2022,Data Analyst,Data Analysis,75000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-1.397969353551628,11.225256725762893
2022,Data Analyst,Data Analysis,60000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-1.6501321841835954,11.002116507732017
2022,Applied Scientist,Data Science and Research,184000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.4344138823740011,12.122696471358964
2022,Applied Scientist,Data Science and Research,142000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.2716420433955074,11.863589378812122
2022,Data Scientist,Data Science and Research,145000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,7,-0.2212094772691139,11.884495917930655
2022,Data Scientist,Data Science and Research,100000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,7,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.2831161839948207,12.07254696717504
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,175000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.2831161839948207,12.07254696717504
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,200000,Executive,In-person,United States,M,2.0,3.0,2.0,1.0,4,0.7033875683814329,12.206077645517674
2022,Data Engineer,Data Engineering,145000,Executive,In-person,United States,M,2.0,3.0,2.0,1.0,4,-0.2212094772691139,11.884495917930655
2022,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.2212094772691139,11.884495917930655
2022,Data Engineer,Data Engineering,100000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.9776979691650158,11.51293546492023
2022,Applied Scientist,Data Science and Research,192000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.568900725377717,12.165255859329688
2022,Applied Scientist,Data Science and Research,164000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.09819677486471134,12.00762780434872
2022,Data Engineer,Data Engineering,239000,Executive,Remote,United States,M,0.0,3.0,2.0,1.0,4,1.359010928024548,12.384223015005313
2022,Data Analyst,Data Analysis,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,-0.6414808616557262,11.695255355062795
2022,Data Analyst,Data Analysis,95000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,-1.0617522460423383,11.461642696843066
2022,Machine Learning Engineer,Machine Learning and AI,145000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,9,-0.2212094772691139,11.884495917930655
2022,Machine Learning Engineer,Machine Learning and AI,135000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,9,-0.3893180310237588,11.813037464800539
2022,Data Engineer,Data Engineering,100000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,78000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-1.3475367874252346,11.264476926102367
2022,Data Engineer,Data Engineering,160000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,0.03095335336285339,11.982935344196433
2022,Data Engineer,Data Engineering,120000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Scientist,Data Science and Research,190000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,0.5352790146267881,12.154784614286667
2022,Data Scientist,Data Science and Research,150000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,95000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-1.0617522460423383,11.461642696843066
2022,Data Analyst,Data Analysis,150000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.1371552003917915,11.918397239722838
2022,Data Analyst,Data Analysis,100000,Mid-level,In-person,United States,M,2.0,1.0,2.0,1.0,2,-0.9776979691650158,11.51293546492023
2022,Data Analyst,Data Analysis,115934,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.7098337996123647,11.66078496820908
2022,Data Analyst,Data Analysis,81666,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-1.2859081916187818,11.310405282483078
2022,Data Scientist,Data Science and Research,175000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.2831161839948207,12.07254696717504
2022,Data Scientist,Data Science and Research,140000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.30526375414643636,11.849404844423074
2022,Data Engineer,Data Engineering,120000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Engineer,Data Engineering,95000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-1.0617522460423383,11.461642696843066
2022,Research Engineer,Data Science and Research,249500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,1.535524909466925,12.427218202181711
2022,Research Engineer,Data Science and Research,149850,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.13967682869811116,11.917396746062549
2022,Analytics Engineer,Leadership and Management,122500,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,8,-0.5994537232170649,11.715874472198905
2022,Analytics Engineer,Leadership and Management,100000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,8,-0.9776979691650158,11.51293546492023
2022,Data Scientist,Data Science and Research,249500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,1.535524909466925,12.427218202181711
2022,Data Scientist,Data Science and Research,149850,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.13967682869811116,11.917396746062549
2022,Data Analyst,Data Analysis,55000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,2,-1.734186461060918,10.915106645867503
2022,Data Analyst,Data Analysis,48000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,2,-1.8518624486891693,10.778977123006351
2022,Research Scientist,Data Science and Research,249500,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,1.535524909466925,12.427218202181711
2022,Research Scientist,Data Science and Research,149850,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,7,-0.13967682869811116,11.917396746062549
2022,Data Engineer,Data Engineering,190000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,0.5352790146267881,12.154784614286667
2022,Data Engineer,Data Engineering,120000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-0.6414808616557262,11.695255355062795
2022,Data Analyst,Data Analysis,127000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.5238048740274747,11.751950239425476
2022,Data Analyst,Data Analysis,104000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.9104545476631579,11.552155793461898
2022,Data Scientist,Data Science and Research,210000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.8714961221360777,12.25486757159303
2022,Data Scientist,Data Science and Research,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Machine Learning Engineer,Machine Learning and AI,210000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.8714961221360777,12.25486757159303
2022,Machine Learning Engineer,Machine Learning and AI,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,-0.1371552003917915,11.918397239722838
2022,Data Engineer,Data Engineering,210000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,0.8714961221360777,12.25486757159303
2022,Data Engineer,Data Engineering,130000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-0.47337230790108126,11.775297421715827
2022,Data Scientist,Data Science and Research,182750,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.41340031315467046,12.115879849553279
2022,Data Scientist,Data Science and Research,161500,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.05616963642605012,11.992266613576142
2022,Data Analyst,Data Analysis,102640,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-0.9333173109737897,11.538992742032393
2022,Data Analyst,Data Analysis,66100,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-1.547585966393262,11.098939154318382
2022,Research Scientist,Data Science and Research,210000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,0.8714961221360777,12.25486757159303
2022,Research Scientist,Data Science and Research,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.1371552003917915,11.918397239722838
2022,Data Engineer,Data Engineering,198800,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,0.6832145419308755,12.200059603373045
2022,Data Engineer,Data Engineering,122600,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,4,-0.5977726376795185,11.716690459057835
2022,Data Engineer,Data Engineering,130000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-0.47337230790108126,11.775297421715827
2022,Data Engineer,Data Engineering,80000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-1.3139150766743055,11.289794413577894
2022,Data Scientist,Data Science and Research,136000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.37250717564829433,11.820417517632333
2022,Data Scientist,Data Science and Research,104000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,7,-0.9104545476631579,11.552155793461898
2022,Data Analyst,Data Analysis,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.1371552003917915,11.918397239722838
2022,Data Analyst,Data Analysis,100000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.9776979691650158,11.51293546492023
2022,Data Engineer,Data Engineering,160000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,0.03095335336285339,11.982935344196433
2022,Data Engineer,Data Engineering,135000,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,4,-0.3893180310237588,11.813037464800539
2022,Data Engineer,Data Engineering,216000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,0.9723612543888647,12.283038316285214
2022,Data Engineer,Data Engineering,144000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-0.23802033264457842,11.87757552297847
2022,Data Scientist,Data Science and Research,159000,Executive,Remote,United States,M,0.0,3.0,2.0,1.0,7,0.014142497987388902,11.976665770490767
2022,Data Scientist,Data Science and Research,130000,Executive,Remote,United States,M,0.0,3.0,2.0,1.0,7,-0.47337230790108126,11.775297421715827
2022,Data Analyst,Data Analysis,115934,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-0.7098337996123647,11.66078496820908
2022,Data Analyst,Data Analysis,81666,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,2,-1.2859081916187818,11.310405282483078
2022,Data Engineer,Data Engineering,215000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,0.9555503990134002,12.278397958261774
2022,Data Engineer,Data Engineering,150000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,4,-0.1371552003917915,11.918397239722838
2022,Machine Learning Engineer,Machine Learning and AI,246000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,1.4766869156527993,12.413090879946887
2022,Machine Learning Engineer,Machine Learning and AI,201000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,9,0.7201984237568974,12.211065162153215
2022,Data Engineer,Data Engineering,187000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,0.48484644850039454,12.138869243416009
2022,Data Engineer,Data Engineering,153000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,4,-0.08672263426539803,11.938199736300925
2022,Data Analyst,Data Analysis,169000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,0.18225105174203377,12.037659911047468
2022,Data Analyst,Data Analysis,110600,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,-0.7995029021850923,11.613684409620816
2022,BI Developer,BI and Visualization,140000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,0,-0.30526375414643636,11.849404844423074
2022,BI Developer,BI and Visualization,120000,Senior,Remote,United States,M,0.0,2.0,2.0,1.0,0,-0.6414808616557262,11.695255355062795
2022,Data Analyst,Data Analysis,75000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-1.397969353551628,11.225256725762893
2022,Data Analyst,Data Analysis,60000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,2,-1.6501321841835954,11.002116507732017
2022,Data Analyst,Data Analysis,50000,Entry-level,Hybrid,United States,L,1.0,0.0,2.0,2.0,2,-1.8182407379382401,10.819798284210286
2022,MLOps Engineer,Machine Learning and AI,134000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,9,-0.4061288863992233,11.80560254159177
2022,MLOps Engineer,Machine Learning and AI,124000,Mid-level,Remote,United States,M,0.0,1.0,2.0,1.0,9,-0.5742374401538681,11.728044909070785
2022,Data Analyst,Data Analysis,166700,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,0.14358608437846546,12.023957067521133
2022,Data Analyst,Data Analysis,119000,Senior,In-person,United States,M,2.0,2.0,2.0,1.0,2,-0.6582917170311906,11.686887175419702
2022,Data Scientist,Data Science and Research,124234,Entry-level,In-person,United States,M,2.0,0.0,2.0,1.0,7,-0.5703036999960095,11.729930212325028
